,is_binding_SARS-CoV2_WT,is_neutral_SARS-CoV2_WT,is_nanobody,name
2243,1,1,0,COVA2-04
2244,1,1,0,COVA1-16
2245,1,1,0,CC12.3
2246,1,1,0,CC12.1
2247,1,1,0,CA521
2248,1,1,0,C1A-F10
2249,1,1,0,C1A-C2
2250,1,1,0,C1A-B3
2251,1,1,0,C1A-B12
2252,1,1,0,C144
2253,1,1,0,C135
2254,1,1,0,C121
2255,1,1,0,C119
2256,1,1,0,C110
2257,1,1,0,C105
2258,1,1,0,C102
2259,1,1,0,C002
2260,1,1,0,BG7-15
2261,1,1,0,BG10-19
2262,1,1,0,BG1-24
2263,1,1,0,B38
2264,1,0,0,7D6
2265,1,1,0,S2X35
2266,1,1,0,S2X259
2267,1,1,0,S2H97
2268,1,1,0,P5A-3A1
2269,1,1,0,CR3022-B6
2270,1,1,0,2H2
2271,1,1,0,CV05-163
2272,1,1,0,CV38-142
2273,1,1,0,FC08
2274,1,0,0,CR3014-C8
2275,1,1,0,3C1
2276,1,1,0,P17
2277,1,1,0,P2B-1A10
2278,1,1,0,P5A-2G9
2279,1,1,0,HB27
2280,1,1,0,BD-494
2281,1,1,0,BD-498
2282,1,1,0,BD-500
2283,1,1,0,BD-503
2284,1,1,0,BD-504
2285,1,1,0,BD-505
2286,1,1,0,BD-507
2287,1,1,0,BD-508
2288,1,1,0,BD-515
2289,1,1,0,S2K146
2290,1,1,0,THSC20.HVTR26
2291,1,1,0,THSC20.HVTR04
2292,1,1,0,VP12E7
2293,1,1,0,BD-236
2294,1,1,0,BD-623
2295,1,1,0,BD-629
2296,1,1,0,C058
2297,1,1,0,C083
2298,1,1,0,C085
2299,1,1,0,C089
2300,1,1,0,C516
2301,1,1,0,C597
2302,1,1,0,C547
2303,1,1,0,C552
2304,1,1,0,C556
2305,1,1,0,C213
2306,1,1,0,C217
2307,1,1,0,C091
2308,1,1,0,C093
2309,1,1,0,C034
2310,1,1,0,C048
2311,1,1,0,C576
2312,1,1,0,C578
2313,1,1,0,C581
2314,1,1,0,C591
2315,1,1,0,C594
2316,1,1,0,CM32
2317,1,1,0,CV2-75
2318,1,1,0,LY-CoV1404
2319,1,1,0,BG7-20
2320,1,1,0,BG4-25
2321,1,1,0,Ehling_mAb-50
2322,1,1,0,Ehling_mAb-64
2323,1,1,0,Ehling_mAb-82
2324,1,1,0,DH1043
2325,1,1,0,DH1042
2326,1,1,0,DH1179
2327,1,1,0,DH1184
2328,1,1,0,DH1186
2329,1,1,0,DH1044
2330,1,1,0,DH1126
2331,1,1,0,DH1161-1
2332,1,1,0,DH1173
2333,1,1,0,DH1143
2334,1,1,0,DH1154
2335,1,1,0,DH1151
2336,1,1,0,DH1160
2337,1,1,0,DH1140
2338,1,1,0,DH1210
2339,1,1,0,DH1045
2340,1,1,0,DH1046
2341,1,1,0,DH1180
2342,1,1,0,DH1183
2343,1,1,0,DH1128
2344,1,1,0,DH1129
2345,1,1,0,DH1155
2346,1,1,0,DH1193
2347,1,1,0,DH1111
2348,1,1,0,DH1161-2
2349,1,1,0,DH1064
2350,1,1,0,DH1073
2351,1,1,0,DH1130
2352,1,1,0,DH1063
2353,1,1,0,DH1082
2354,1,1,0,DH1072
2355,1,1,0,DH1159-2
2356,1,1,0,DH1088
2357,1,1,0,DH1196
2358,1,1,0,DH1117
2359,1,1,0,DH1214
2360,1,1,0,TAU-1115
2361,1,1,0,TAU-2189
2362,1,1,0,TAU-2230
2363,1,1,0,TAU-2220
2364,1,1,0,TAU-2310
2365,1,1,0,CV07-200
2366,1,1,0,CV07-209
2367,1,1,0,CV07-222
2368,1,1,0,CV07-255
2369,1,1,0,CV07-262
2370,1,1,0,CV07-283
2371,1,1,0,CV07-287
2372,1,1,0,CV07-315
2373,1,1,0,CV-X2-106
2374,1,1,0,COV2-3025
2375,1,1,0,COV2-2046
2376,1,1,0,COV2-2098
2377,1,1,0,COV2-2068
2378,1,1,0,COV2-2504
2379,1,1,0,COV2-2308
2380,1,1,0,COV2-2391
2381,1,1,0,COV2-2113
2382,1,1,0,COV2-2064
2383,1,1,0,COV2-2684
2384,1,1,0,COV2-2072
2385,1,1,0,COV2-2539
2386,1,1,0,COV2-2389
2387,1,1,0,COV2-2413
2388,1,1,0,COV2-2819
2389,1,1,0,COV2-2381
2390,1,1,0,COV2-2628
2391,1,1,0,COV2-2353
2392,1,1,0,COV2-2589
2393,1,1,0,COV2-2485
2394,1,1,0,COV2-2693
2395,1,1,0,COV2-2531
2396,1,1,0,COV2-2919
2397,1,1,0,COV2-2037
2398,1,1,0,COV2-2780
2399,1,1,0,COV2-2941
2400,1,1,0,COV2-2479
2401,1,1,0,COV2-2955
2402,1,1,0,COV2-2499
2403,1,1,0,COV2-2268
2404,1,1,0,COV2-2760
2405,1,1,0,COV2-2807
2406,1,1,0,COV2-2841
2407,1,1,0,COV2-2103
2408,1,1,0,COV2-2677
2409,1,1,0,COV2-2734
2410,1,1,0,COV2-2848
2411,1,1,0,COV2-2678
2412,1,1,0,COV2-2258
2413,1,1,0,COV2-2514
2414,1,1,0,COV2-2015
2415,1,1,0,COV2-2828
2416,1,1,0,NT-193
2417,1,1,0,ADG-2
2418,1,1,0,BD-667
2419,1,1,0,BD-744
2420,1,1,0,BD-771
2421,1,1,0,BD-804
2422,1,1,0,BD-812
2423,1,1,0,BD-813
2424,1,1,0,BD-821
2425,1,1,0,BD-836
2426,1,1,0,BD55-1239
2427,1,1,0,BD55-3152
2428,1,1,0,BD55-5840
2429,1,1,1,VHH_132a
2430,1,1,1,VHH_134
2433,1,1,0,CC25.1
2434,1,0,0,CC25.2
2435,1,1,0,CC25.3
2436,1,1,0,CC25.4
2437,1,0,0,CC25.5
2438,1,1,0,CC25.6
2439,1,1,0,CC25.7
2440,1,1,0,CC25.8
2441,1,0,0,CC25.9
2442,1,1,0,CC25.10
2443,1,1,0,CC25.11
2444,1,0,0,CC25.12
2445,1,1,0,CC25.13
2446,1,1,0,CC25.14
2447,1,1,0,CC25.15
2448,1,1,0,CC25.16
2449,1,1,0,CC25.17
2450,1,0,0,CC25.18
2451,1,1,0,CC25.19
2452,1,0,0,CC25.20
2453,1,0,0,CC25.21
2454,1,1,0,CC25.22
2455,1,0,0,CC25.23
2456,1,0,0,CC25.24
2457,1,1,0,CC25.25
2458,1,0,0,CC25.26
2459,1,1,0,CC25.28
2460,1,0,0,CC25.29
2461,1,1,0,CC25.30
2462,1,1,0,CC25.31
2463,1,1,0,CC25.33
2464,1,1,0,CC25.34
2465,1,1,0,CC25.35
2466,1,1,0,CC25.36
2467,1,1,0,CC25.37
2468,1,1,0,CC25.38
2469,1,1,0,CC25.39
2470,1,0,0,CC25.40
2471,1,1,0,CC25.41
2472,1,1,0,CC25.42
2473,1,1,0,CC25.43
2474,1,0,0,CC25.44
2475,1,0,0,CC25.45
2476,1,1,0,CC25.46
2477,1,0,0,CC25.47
2478,1,1,0,CC25.48
2479,1,1,0,CC25.49
2480,1,0,0,CC25.50
2481,1,1,0,CC25.51
2482,1,1,0,CC25.52
2483,1,1,0,CC25.53
2484,1,1,0,CC25.54
2485,1,1,0,CC25.55
2486,1,1,0,CC25.56
2487,1,1,0,CC84.1
2488,1,1,0,CC84.2
2489,1,0,0,CC84.3
2490,1,1,0,CC84.4
2491,1,1,0,CC84.5
2492,1,1,0,CC84.6
2493,1,1,0,CC84.7
2494,1,1,0,CC84.8
2495,1,1,0,CC84.9
2496,1,1,0,CC84.10
2497,1,1,0,CC84.11
2498,1,1,0,CC84.12
2499,1,1,0,CC84.13
2500,1,1,0,CC84.14
2501,1,1,0,CC84.15
2502,1,0,0,CC84.16
2503,1,1,0,CC84.17
2504,1,1,0,CC84.18
2505,1,1,0,CC84.19
2506,1,0,0,CC84.20
2507,1,1,0,CC84.21
2508,1,1,0,CC84.22
2509,1,1,0,CC84.23
2510,1,1,0,CC84.24
2511,1,0,0,CC84.25
2512,1,1,0,CC84.26
2513,1,0,0,CC84.27
2514,1,0,0,CC84.28
2515,1,1,0,CC84.29
2516,1,1,0,CC84.30
2517,1,1,0,CC84.31
2518,1,1,0,CC84.32
2519,1,0,0,CC84.33
2520,1,0,0,CC84.34
2521,1,0,0,CC84.35
2522,1,0,0,CC84.36
2523,1,1,0,CC84.37
2524,1,0,0,CC84.38
2525,1,1,0,CC84.39
2526,1,0,0,CC84.40
2527,1,1,0,CC84.41
2528,1,1,0,CC84.42
2529,1,1,0,CC84.43
2530,1,0,0,CC84.44
2531,1,0,0,CC84.45
2532,1,1,0,CC84.46
2533,1,1,0,CC84.47
2534,1,1,0,CC84.48
2535,1,1,0,CC84.49
2536,1,1,0,CC84.50
2537,1,1,0,CC84.51
2538,1,1,0,VA014_01
2539,1,0,0,VA014_02
2540,1,0,0,VA014_03
2541,1,1,0,VA014_04
2542,1,0,0,VA014_05
2543,1,1,0,VA014_07
2544,1,1,0,VA014_09
2545,1,1,0,VA014_10
2546,1,0,0,VA014_11
2547,1,0,0,VA014_14
2548,1,0,0,VA014_15
2549,1,1,0,VA014_16
2550,1,0,0,VA014_18
2551,1,1,0,VA014_19
2552,1,1,0,VA014_21
2553,1,1,0,VA014_22
2554,1,0,0,VA014_23
2555,1,0,0,VA014_24
2556,1,1,0,VA014_25
2557,1,1,0,VA014_26
2558,1,1,0,VA014_27
2559,1,0,0,VA014_30
2560,1,1,0,VA014_33
2561,1,0,0,VA014_35
2562,1,1,0,VA014_36
2563,1,1,0,VA014_41
2564,1,1,0,VA014_43
2565,1,0,0,VA014_44
2566,1,1,0,VA014_47
2567,1,0,0,VA014_48
2568,1,1,0,VA014_49
2569,1,1,0,VA014_50
2570,1,0,0,VA014_52
2571,1,0,0,VA014_57
2572,1,1,0,VA014_58
2573,1,1,0,VA014_61
2574,1,0,0,VA014_63
2575,1,1,0,VA014_65
2576,1,1,0,VA014_67
2577,1,1,0,VA014_68
2578,1,1,0,VA014R_33
2579,1,1,0,VA014R_37
2580,1,1,0,VA014R_38
2581,1,1,0,VA014R_39
2582,1,1,0,VacW-209
2583,1,1,0,COV2-3424
2584,1,1,0,COV2-3428
2585,1,1,0,COV2-3434
2586,1,1,0,COV2-3436
2587,1,1,0,COV2-3437
2588,1,1,0,COV2-3438
2589,1,1,0,COV2-3439
2590,1,1,0,COV2-3443
2591,1,1,0,VN01H1
2594,1,1,0,ADI-75567
2595,1,1,0,ADI-75568
2597,1,1,0,ADI-75570
2598,1,1,0,ADI-75571
2599,1,1,0,ADI-75572
2600,1,1,0,ADI-75573
2601,0,1,0,ADI-75574
2604,1,1,0,ADI-75577
2607,1,1,0,ADI-75580
2609,1,1,0,ADI-75582
2611,1,1,0,ADI-75585
2612,1,1,0,ADI-75586
2614,0,1,0,ADI-75588
2615,0,1,0,ADI-75589
2617,1,1,0,ADI-75591
2619,1,1,0,ADI-75593
2620,1,1,0,ADI-75594
2621,1,1,0,ADI-75595
2622,1,1,0,ADI-75596
2625,1,1,0,ADI-75599
2627,1,1,0,ADI-75603
2632,1,1,0,ADI-75609
2633,0,1,0,ADI-75610
2635,1,1,0,ADI-75613
2636,0,1,0,ADI-75614
2638,1,1,0,ADI-75616
2639,1,1,0,ADI-75617
2640,0,1,0,ADI-75618
2641,1,1,0,ADI-75619
2642,1,1,0,ADI-75620
2643,1,1,0,ADI-75621
2645,1,1,0,ADI-75623
2646,1,1,0,ADI-75624
2647,1,1,0,ADI-75625
2648,1,1,0,ADI-75626
2649,0,1,0,ADI-75627
2650,1,1,0,ADI-75628
2651,1,1,0,ADI-75629
2652,1,1,0,ADI-75630
2653,1,1,0,ADI-75631
2654,1,1,0,ADI-75632
2655,1,1,0,ADI-75633
2656,1,1,0,ADI-75634
2659,1,1,0,ADI-75637
2662,1,1,0,ADI-75641
2664,1,1,0,ADI-75643
2665,1,1,0,ADI-75645
2666,1,1,0,ADI-75646
2668,1,1,0,ADI-75649
2669,0,1,0,ADI-75650
2670,1,1,0,ADI-75651
2671,1,1,0,ADI-75652
2673,1,1,0,ADI-75655
2677,1,1,0,ADI-75660
2678,1,1,0,ADI-75661
2679,1,1,0,ADI-75662
2681,1,1,0,ADI-75664
2683,1,1,0,ADI-75669
2685,1,1,0,ADI-75671
2687,1,1,0,ADI-75673
2688,1,1,0,ADI-75674
2694,1,1,0,ADI-75681
2695,1,1,0,ADI-75682
2697,1,1,0,ADI-75684
2699,0,1,0,ADI-75686
2700,1,1,0,ADI-75687
2701,1,1,0,ADI-75688
2703,1,1,0,ADI-75690
2704,1,1,0,ADI-75691
2705,1,1,0,ADI-75692
2709,0,1,0,ADI-75697
2712,1,1,0,ADI-75700
2713,1,1,0,ADI-75701
2714,1,1,0,ADI-75702
2715,1,1,0,ADI-75703
2716,1,1,0,ADI-75704
2717,1,1,0,ADI-75705
2719,1,1,0,ADI-75707
2723,1,1,0,ADI-75712
2724,1,1,0,ADI-75713
2726,0,1,0,ADI-75715
2727,0,1,0,ADI-75716
2729,1,1,0,ADI-75718
2731,1,1,0,ADI-75720
2732,1,1,0,ADI-75721
2734,1,1,0,ADI-75723
2737,1,1,0,ADI-75726
2738,1,1,0,ADI-75728
2740,1,1,0,ADI-75731
2741,1,1,0,ADI-75732
2742,1,1,0,ADI-75733
2743,1,1,0,ADI-75734
2744,1,1,0,ADI-75735
2747,1,1,0,ADI-75738
2748,1,1,0,ADI-75739
2749,1,1,0,ADI-75740
2750,1,1,0,ADI-75741
2751,1,1,0,ADI-75742
2752,1,1,0,ADI-75743
2753,1,1,0,ADI-75745
2754,1,1,0,ADI-75746
2758,1,1,0,ADI-75750
2760,1,1,0,ADI-75753
2761,1,1,0,ADI-75754
2762,1,1,0,ADI-75755
2765,1,1,0,ADI-75758
2766,1,1,0,ADI-75759
2767,0,1,0,ADI-75761
2768,0,1,0,ADI-75762
2771,1,1,0,ADI-75765
2772,1,1,0,ADI-75766
2774,1,1,0,ADI-75769
2776,1,1,0,ADI-75771
2777,1,1,0,ADI-75772
2779,1,1,0,ADI-75774
2780,1,1,0,ADI-75775
2781,0,1,0,ADI-75776
2785,1,1,0,ADI-75780
2790,1,1,0,ADI-75785
2791,1,1,0,ADI-75787
2794,1,1,0,ADI-75791
2795,1,1,0,ADI-75792
2796,1,1,0,ADI-75793
2797,1,1,0,ADI-75794
2798,1,1,0,ADI-75795
2799,1,1,0,ADI-75796
2801,1,1,0,ADI-75799
2802,0,1,0,ADI-75800
2804,1,1,0,ADI-75802
2805,1,1,0,ADI-75803
2806,1,1,0,ADI-75804
2810,1,1,0,ADI-75808
2811,1,1,0,ADI-75810
2812,0,1,0,ADI-75811
2813,1,1,0,ADI-75812
2814,1,1,0,ADI-75813
2815,0,1,0,ADI-75814
2817,0,1,0,ADI-75816
2818,1,1,0,ADI-75817
2819,1,1,0,ADI-75818
2820,1,1,0,ADI-75819
2821,1,1,0,ADI-75820
2822,1,1,0,ADI-75822
2823,1,1,0,ADI-75823
2825,0,1,0,ADI-75826
2826,1,1,0,ADI-75827
2827,1,1,0,ADI-75828
2832,1,1,0,ADI-75833
2833,1,1,0,ADI-75834
2834,1,1,0,ADI-75837
2835,0,1,0,ADI-75838
2838,1,1,0,ADI-75842
2839,1,1,0,ADI-75843
2840,1,1,0,ADI-75844
2841,1,1,0,ADI-75845
2842,1,1,0,ADI-75846
2844,1,1,0,ADI-75848
2845,1,1,0,ADI-75850
2846,1,1,0,ADI-75851
2848,1,1,0,ADI-75853
2850,1,1,0,ADI-75855
2851,1,1,0,ADI-75857
2852,1,1,0,ADI-75858
2853,1,1,0,ADI-75859
2854,1,1,0,ADI-75860
2855,1,1,0,ADI-75861
2856,1,1,0,ADI-75862
2857,1,1,0,ADI-75863
2858,1,1,0,ADI-75864
2859,1,1,0,ADI-75865
2862,1,1,0,ADI-75869
2863,1,1,0,ADI-75870
2865,1,1,0,ADI-75872
2866,1,1,0,ADI-75873
2869,1,1,0,ADI-75878
2870,1,1,0,ADI-75879
2871,1,1,0,ADI-75880
2872,1,1,0,BD-196
2873,1,1,0,BD-218
2874,1,1,0,BD-254
2875,1,1,0,BD-255
2876,1,1,0,BD-319
2877,1,1,0,BD-320
2878,1,1,0,BD-362
2879,1,1,0,BD-368
2880,1,1,0,BD-369
2881,1,1,0,BD-380
2882,1,1,0,BD-395
2883,1,1,0,BD-397
2884,1,1,0,BD-403
2885,1,1,0,BD-417
2886,1,1,0,BD-418
2887,1,1,0,BD-421
2888,1,1,0,BD-449
2889,1,1,0,BD-467
2890,1,1,0,BD-536
2891,1,1,0,BD-566
2892,1,1,0,DXP-593
2893,1,1,0,BD-598
2894,1,1,0,BD-599
2895,1,1,0,DXP-604
2896,1,1,0,BD-605
2897,1,1,0,BD-612
2898,1,1,0,BD-613
2899,1,1,0,BD-614
2900,1,1,0,BD-616
2901,1,1,0,BD-618
2902,1,1,0,BD-619
2903,1,1,0,BD-628
2904,1,1,0,BD-643
2905,1,1,0,BD-670
2906,1,1,0,BD-692
2907,1,1,0,BD-693
2908,1,1,0,BD-694
2909,0,0,0,BD-695
2910,1,1,0,BD-702
2911,1,1,0,BD-708
2912,1,1,0,BD-713
2913,1,1,0,BD-715
2914,1,1,0,BD-725
2915,1,1,0,BD-739
2916,1,1,0,BD-743
2917,1,1,0,BD-748
2918,1,1,0,BD-751
2919,1,1,0,BD-755
2920,1,1,0,BD-756
2921,1,1,0,BD-758
2922,1,1,0,BD-767
2923,1,1,0,BD-790
2924,1,1,0,BD-791
2925,1,1,0,BD-796
2926,1,1,0,BD-801
2927,1,1,0,BD-805
2928,1,1,0,BD-807
2929,1,1,0,BD-809
2930,1,1,0,BD-815
2931,1,1,0,BD-817
2932,1,1,0,BD-818
2933,1,1,0,BD-819
2934,1,1,0,BD-822
2935,1,1,0,BD-824
2936,1,1,0,BD-826
2937,1,1,0,BD-827
2938,1,1,0,BD-833
2939,1,1,0,BD-835
2940,1,1,0,BD-837
2941,1,1,0,BD-843
2944,1,1,0,BD-864
2945,1,1,0,BD-870
2946,1,1,0,BD-897
2947,1,1,0,BD-898
2948,1,1,0,BD-899
2949,1,1,0,BD-900
2950,1,1,0,BD-901
2951,1,1,0,BD-902
2952,1,1,0,BD-904
2953,1,1,0,BD-906
2954,1,1,0,BD-907
2955,1,1,0,BD-912
2956,1,1,0,BD-913
2957,1,1,0,BD-914
2958,1,1,0,BD-915
2959,1,1,0,BD-916
2960,1,1,0,BD-917
2961,1,1,0,BD-918
2962,1,1,0,BD-922
2963,1,1,0,BD-923
2964,1,1,0,BD55-300
2965,1,1,0,BD55-302
2966,1,1,0,BD55-311
2967,1,1,0,BD55-316
2968,0,0,0,BD55-319
2969,1,1,0,BD55-347
2970,1,1,0,BD55-387
2971,0,0,0,BD55-389
2972,1,1,0,BD55-547
2973,1,1,0,BD55-556
2974,0,0,0,BD55-583
2975,0,0,0,BD55-593
2976,1,1,0,BD55-600
2977,1,1,0,BD55-632
2978,1,1,0,BD55-659
2979,1,1,0,BD55-676
2980,1,1,0,BD55-688
2981,1,1,0,BD55-711
2982,1,1,0,BD55-746
2983,1,1,0,BD55-747
2984,1,1,0,BD55-749
2985,1,1,0,BD55-751
2986,1,1,0,BD55-822
2987,1,1,0,BD55-885
2989,1,1,0,BD55-948
2990,1,1,0,BD55-1004
2991,1,1,0,BD55-1009
2992,1,1,0,BD55-1027
2994,1,1,0,BD55-1029
2997,1,1,0,BD55-1039
2998,1,1,0,BD55-1041
2999,1,1,0,BD55-1049
3000,1,1,0,BD55-1051
3001,1,1,0,BD55-1061
3002,1,1,0,BD55-1064
3003,1,1,0,BD55-1065
3004,0,0,0,BD55-1070
3005,1,1,0,BD55-1073
3006,1,1,0,BD55-1075
3007,1,1,0,BD55-1078
3008,1,1,0,BD55-1084
3010,1,1,0,BD55-1091
3011,1,1,0,BD55-1092
3012,1,1,0,BD55-1096
3013,1,1,0,BD55-1104
3014,1,1,0,BD55-1109
3015,1,1,0,BD55-1114
3016,1,1,0,BD55-1117
3017,0,0,0,BD55-1128
3018,1,1,0,BD55-1129
3019,1,1,0,BD55-1132
3020,1,1,0,BD55-1136
3021,0,0,0,BD55-1140
3023,0,0,0,BD55-1144
3024,1,1,0,BD55-1146
3026,1,1,0,BD55-1171
3028,1,1,0,BD55-1180
3029,1,1,0,BD55-1192
3030,1,1,0,BD55-1199
3031,1,1,0,BD55-1208
3033,1,1,0,BD55-1223
3034,1,1,0,BD55-1225
3035,1,1,0,BD55-1226
3036,1,1,0,BD55-1232
3037,1,1,0,BD55-1233
3038,1,1,0,BD55-1237
3039,1,1,0,BD55-1241
3040,0,0,0,BD55-1242
3041,1,1,0,BD55-1244
3042,1,1,0,BD55-1245
3043,1,1,0,BD55-1249
3044,1,1,0,BD55-1251
3045,1,1,0,BD55-1256
3047,1,1,0,BD55-1263
3048,1,1,0,BD55-1266
3049,1,1,0,BD55-1268
3050,1,1,0,BD55-1273
3051,1,1,0,BD55-1274
3052,0,0,0,BD55-1275
3053,1,1,0,BD55-1294
3054,1,1,0,BD55-1297
3055,1,1,0,BD55-1307
3056,1,1,0,BD55-1312
3057,1,1,0,BD55-1315
3058,1,1,0,BD55-1323
3060,1,1,0,BD55-1334
3061,1,1,0,BD55-1338
3062,1,1,0,BD55-1339
3063,0,0,0,BD55-1341
3064,1,1,0,BD55-1343
3065,1,1,0,BD55-1346
3066,1,1,0,BD55-1354
3067,1,1,0,BD55-1374
3068,1,1,0,BD55-1398
3069,1,1,0,BD55-1403
3070,1,1,0,BD55-1404
3071,1,1,0,BD55-1405
3072,1,1,0,BD55-1411
3073,1,1,0,BD55-1412
3074,1,1,0,BD55-1416
3075,1,1,0,BD55-1421
3076,1,1,0,BD55-1429
3077,1,1,0,BD55-1432
3078,1,1,0,BD55-1435
3079,1,1,0,BD55-1442
3081,1,1,0,BD55-1450
3082,1,1,0,BD55-1451
3083,1,1,0,BD55-1453
3084,1,1,0,BD55-1456
3085,1,1,0,BD55-1458
3086,1,1,0,BD55-1472
3087,1,1,0,BD55-1486
3089,1,1,0,BD55-1502
3090,1,1,0,BD55-1503
3091,1,1,0,BD55-1508
3092,1,1,0,BD55-1558
3093,1,1,0,BD55-1570
3094,1,1,0,BD55-1575
3095,1,1,0,BD55-1576
3096,1,1,0,BD55-1579
3097,1,1,0,BD55-1638
3098,1,1,0,BD55-1694
3099,1,1,0,BD55-1706
3100,1,1,0,BD55-1763
3101,1,1,0,BD55-1779
3102,1,1,0,BD55-1789
3103,1,1,0,BD55-1809
3104,0,0,0,BD55-1811
3105,1,1,0,BD55-1831
3106,1,1,0,BD55-1868
3107,1,1,0,BD55-1957
3108,1,1,0,BD55-1962
3109,1,1,0,BD55-1970
3110,0,0,0,BD55-2314
3111,0,0,0,BD55-2413
3112,1,1,0,BD55-2532
3113,1,1,0,BD55-2696
3114,1,1,0,BD55-3149
3115,0,0,0,BD55-3150
3116,0,0,0,BD55-3161
3117,1,1,0,BD55-3293
3118,0,0,0,BD55-3300
3119,1,1,0,BD55-3304
3120,0,0,0,BD55-3324
3121,1,1,0,BD55-3327
3122,1,1,0,BD55-3337
3123,0,0,0,BD55-3366
3124,1,1,0,BD55-3370
3125,1,1,0,BD55-3372
3126,1,1,0,BD55-3414
3127,0,0,0,BD55-3417
3128,1,1,0,BD55-3433
3129,1,1,0,BD55-3440
3130,1,1,0,BD55-3451
3131,1,1,0,BD55-3457
3132,1,1,0,BD55-3484
3133,1,1,0,BD55-3500
3134,1,1,0,BD55-3525
3135,1,1,0,BD55-3546
3137,0,0,0,BD55-3561
3138,1,1,0,BD55-3597
3139,1,1,0,BD55-3602
3140,1,1,0,BD55-3611
3141,1,1,0,BD55-3637
3142,0,0,0,BD55-3670
3143,0,0,0,BD55-3684
3144,1,1,0,BD55-3698
3145,1,1,0,BD55-3716
3146,1,1,0,BD55-3721
3147,0,0,0,BD55-3741
3148,1,1,0,BD55-3773
3149,0,0,0,BD55-3807
3150,1,1,0,BD55-3832
3151,1,1,0,BD55-4281
3152,1,1,0,BD55-4285
3153,0,0,0,BD55-4286
3154,1,1,0,BD55-4325
3155,1,1,0,BD55-4328
3156,0,0,0,BD55-4329
3157,1,1,0,BD55-4342
3158,1,1,0,BD55-4343
3159,1,1,0,BD55-4344
3160,1,1,0,BD55-4345
3161,1,1,0,BD55-4348
3162,1,1,0,BD55-4351
3163,0,0,0,BD55-4356
3164,1,1,0,BD55-4357
3165,1,1,0,BD55-4358
3166,0,0,0,BD55-4360
3167,0,0,0,BD55-4364
3168,1,1,0,BD55-4382
3169,0,0,0,BD55-4392
3170,0,0,0,BD55-4394
3171,1,1,0,BD55-4397
3172,1,1,0,BD55-4418
3173,1,1,0,BD55-4464
3174,0,0,0,BD55-4467
3175,1,1,0,BD55-4483
3176,1,1,0,BD55-4484
3177,1,1,0,BD55-4495
3178,1,1,0,BD55-4637
3179,1,1,0,BD55-4662
3180,1,1,0,BD55-4664
3182,1,1,0,BD55-4760
3183,0,0,0,BD55-4804
3184,1,1,0,BD55-4892
3185,1,1,0,BD55-5001
3186,1,1,0,BD55-5163
3187,1,1,0,BD55-5164
3188,1,1,0,BD55-5167
3189,1,1,0,BD55-5168
3190,1,1,0,BD55-5170
3191,1,1,0,BD55-5171
3192,1,1,0,BD55-5175
3193,1,1,0,BD55-5182
3194,1,1,0,BD55-5183
3195,1,1,0,BD55-5189
3196,1,1,0,BD55-5195
3197,1,1,0,BD55-5196
3198,1,1,0,BD55-5198
3199,1,1,0,BD55-5200
3200,1,1,0,BD55-5201
3202,1,1,0,BD55-5212
3203,1,1,0,BD55-5215
3204,1,1,0,BD55-5219
3205,1,1,0,BD55-5223
3206,1,1,0,BD55-5226
3207,1,1,0,BD55-5228
3208,1,1,0,BD55-5233
3209,1,1,0,BD55-5236
3210,1,1,0,BD55-5238
3211,1,1,0,BD55-5239
3212,1,1,0,BD55-5242
3213,1,1,0,BD55-5245
3214,1,1,0,BD55-5248
3215,1,1,0,BD55-5250
3216,1,1,0,BD55-5251
3217,1,1,0,BD55-5256
3218,1,1,0,BD55-5259
3219,1,1,0,BD55-5263
3220,1,1,0,BD55-5264
3221,1,1,0,BD55-5265
3222,1,1,0,BD55-5267
3223,1,1,0,BD55-5268
3224,1,1,0,BD55-5271
3225,1,1,0,BD55-5276
3226,1,1,0,BD55-5284
3227,1,1,0,BD55-5286
3228,1,1,0,BD55-5293
3229,1,1,0,BD55-5296
3230,1,1,0,BD55-5300
3231,1,1,0,BD55-5301
3232,1,1,0,BD55-5303
3233,1,1,0,BD55-5304
3234,1,1,0,BD55-5305
3235,1,1,0,BD55-5309
3236,0,0,0,BD55-5311
3237,1,1,0,BD55-5313
3238,1,1,0,BD55-5319
3239,1,1,0,BD55-5320
3240,1,1,0,BD55-5323
3241,1,1,0,BD55-5324
3242,1,1,0,BD55-5325
3243,0,0,0,BD55-5326
3244,1,1,0,BD55-5333
3245,1,1,0,BD55-5339
3246,1,1,0,BD55-5342
3247,1,1,0,BD55-5343
3248,1,1,0,BD55-5354
3249,1,1,0,BD55-5358
3250,1,1,0,BD55-5359
3251,1,1,0,BD55-5361
3252,1,1,0,BD55-5365
3253,1,1,0,BD55-5379
3254,1,1,0,BD55-5380
3255,1,1,0,BD55-5382
3256,1,1,0,BD55-5384
3257,1,1,0,BD55-5386
3258,1,1,0,BD55-5387
3259,1,1,0,BD55-5396
3260,1,1,0,BD55-5397
3261,1,1,0,BD55-5399
3262,0,0,0,BD55-5400
3263,1,1,0,BD55-5404
3264,1,1,0,BD55-5408
3265,0,0,0,BD55-5411
3266,0,0,0,BD55-5413
3267,1,1,0,BD55-5415
3268,1,1,0,BD55-5416
3269,0,0,0,BD55-5417
3270,1,1,0,BD55-5418
3271,1,1,0,BD55-5419
3272,0,0,0,BD55-5425
3273,0,0,0,BD55-5427
3274,1,1,0,BD55-5431
